sample_index,bare_rtt_ms,full_rtt_ms,lookup_overhead_ms
7719,0.0075,0.006792,-0.000708
7720,0.0075,0.006709,-0.000791
7721,0.007709,0.006708,-0.001001
7722,0.007209,0.006833,-0.000376
7723,0.007125,0.006709,-0.000416
7724,0.007166,0.006708,-0.000458
7725,0.007208,0.00675,-0.000458
7726,0.007166,0.00675,-0.000416
7727,0.007292,0.00675,-0.000542
7728,0.007208,0.006708,-0.0005
7729,0.007125,0.006667,-0.000458
7730,0.00725,0.006667,-0.000583
7731,0.007166,0.006708,-0.000458
7732,0.007375,0.006958,-0.000417
7733,0.007125,0.006791,-0.000334
7734,0.007208,0.006792,-0.000416
7735,0.007084,0.006834,-0.00025
7736,0.007125,0.006667,-0.000458
7737,0.007083,0.00675,-0.000333
7738,0.007125,0.006917,-0.000208
7739,0.007167,0.006834,-0.000333
7740,0.007209,0.006875,-0.000334
7741,0.00725,0.006708,-0.000542
7742,0.007167,0.00675,-0.000417
7743,0.007209,0.006625,-0.000584
7744,0.007125,0.006708,-0.000417
7745,0.007125,0.006791,-0.000334
7746,0.007125,0.006875,-0.00025
7747,0.007125,0.006708,-0.000417
7748,0.007417,0.007,-0.000417
7749,0.007125,0.00675,-0.000375
7750,0.007208,0.006708,-0.0005
7751,0.007166,0.006666,-0.0005
7752,0.007333,0.00675,-0.000583
7753,0.007292,0.00675,-0.000542
7754,0.007167,0.006792,-0.000375
7755,0.007167,0.006708,-0.000459
7756,0.007125,0.00675,-0.000375
7757,0.007125,0.006875,-0.00025
7758,0.007208,0.006792,-0.000416
7759,0.007208,0.006709,-0.000499
7760,0.00725,0.006708,-0.000542
7761,0.007166,0.006791,-0.000375
7762,0.007208,0.007375,0.000167
7763,0.007125,0.006833,-0.000292
7764,0.007416,0.006875,-0.000541
7765,0.007208,0.006708,-0.0005
7766,0.007167,0.006708,-0.000459
7767,0.00725,0.006708,-0.000542
7768,0.007208,0.00675,-0.000458
7769,0.007166,0.006708,-0.000458
7770,0.007166,0.006917,-0.000249
7771,0.007166,0.00675,-0.000416
7772,0.007208,0.006708,-0.0005
7773,0.007125,0.006667,-0.000458
7774,0.007083,0.006666,-0.000417
7775,0.007209,0.006875,-0.000334
7776,0.007125,0.00675,-0.000375
7777,0.007208,0.00675,-0.000458
7778,0.007125,0.00675,-0.000375
7779,0.007125,0.012125,0.005
7780,0.007333,0.006958,-0.000375
7781,0.007125,0.006792,-0.000333
7782,0.007208,0.00675,-0.000458
7783,0.007166,0.006667,-0.000499
7784,0.007125,0.00675,-0.000375
7785,0.007083,0.006791,-0.000292
7786,0.007125,0.00675,-0.000375
7787,0.007208,0.006792,-0.000416
7788,0.007125,0.006667,-0.000458
7789,0.007125,0.006667,-0.000458
7790,0.00725,0.006708,-0.000542
7791,0.007167,0.006791,-0.000376
7792,0.007167,0.006666,-0.000501
7793,0.007125,0.006708,-0.000417
7794,0.00725,0.006667,-0.000583
7795,0.007167,0.00675,-0.000417
7796,0.007375,0.007083,-0.000292
7797,0.007208,0.006833,-0.000375
7798,0.007208,0.00675,-0.000458
7799,0.007125,0.00675,-0.000375
7800,0.007208,0.00675,-0.000458
7801,0.007125,0.006583,-0.000542
7802,0.007167,0.00675,-0.000417
7803,0.007292,0.006625,-0.000667
7804,0.007125,0.006708,-0.000417
7805,0.007209,0.006666,-0.000543
7806,0.007208,0.00675,-0.000458
7807,0.007166,0.006667,-0.000499
7808,0.007125,0.006708,-0.000417
7809,0.007125,0.006666,-0.000459
7810,0.007167,0.006708,-0.000459
7811,0.007167,0.00675,-0.000417
7812,0.007375,0.006833,-0.000542
7813,0.007167,0.00675,-0.000417
7814,0.007125,0.006709,-0.000416
7815,0.007084,0.006792,-0.000292
7816,0.007125,0.006708,-0.000417
7817,0.007333,0.006833,-0.0005
7818,0.009167,0.006792,-0.002375
7819,0.007459,0.006709,-0.00075
7820,0.0075,0.006625,-0.000875
7821,0.007541,0.006667,-0.000874
7822,0.007458,0.006708,-0.00075
7823,0.007417,0.006625,-0.000792
7824,0.007833,0.006833,-0.001
7825,0.009792,0.00675,-0.003042
7826,0.009333,0.006958,-0.002375
7827,0.007292,0.006708,-0.000584
7828,0.007584,0.007,-0.000584
7829,0.007333,0.006875,-0.000458
7830,0.007416,0.00675,-0.000666
7831,0.01,0.006792,-0.003208
7832,0.022959,0.00675,-0.016209
7833,0.010916,0.006666,-0.00425
7834,0.010459,0.006833,-0.003626
7835,0.009916,0.006709,-0.003207
7836,0.010333,0.00675,-0.003583
7837,0.011375,0.006875,-0.0045
7838,0.012375,0.00675,-0.005625
7839,0.007667,0.00675,-0.000917
7840,0.007417,0.006958,-0.000459
7841,0.007625,0.00675,-0.000875
7842,0.007333,0.00675,-0.000583
7843,0.007375,0.00675,-0.000625
7844,0.013625,0.007,-0.006625
7845,0.012666,0.006666,-0.006
7846,0.015541,0.006792,-0.008749
7847,0.012416,0.006792,-0.005624
7848,0.007666,0.006833,-0.000833
7849,0.007375,0.006833,-0.000542
7850,0.007375,0.006791,-0.000584
7851,0.007334,0.00675,-0.000584
7852,0.0075,0.006792,-0.000708
7853,0.00925,0.006833,-0.002417
7854,0.012959,0.006833,-0.006126
7855,0.013709,0.00675,-0.006959
7856,0.013167,0.006708,-0.006459
7857,0.008125,0.00675,-0.001375
7858,0.007834,0.006875,-0.000959
7859,0.007667,0.00675,-0.000917
7860,0.01225,0.006917,-0.005333
7861,0.008042,0.00675,-0.001292
7862,0.007667,0.006667,-0.001
7863,0.03175,0.006667,-0.025083
7864,0.009458,0.00675,-0.002708
7865,0.009792,0.00675,-0.003042
7866,0.010542,0.00675,-0.003792
7867,0.008625,0.006625,-0.002
7868,0.007875,0.006709,-0.001166
7869,0.010292,0.006709,-0.003583
7870,0.050708,0.006708,-0.044
7871,0.023334,0.00675,-0.016584
7872,0.014792,0.006708,-0.008084
7873,0.011583,0.006708,-0.004875
7874,0.014417,0.006667,-0.00775
7875,0.0085,0.006709,-0.001791
7876,0.008458,0.006833,-0.001625
7877,0.008083,0.006791,-0.001292
7878,0.008084,0.006709,-0.001375
7879,0.007875,0.006625,-0.00125
7880,0.0105,0.006708,-0.003792
7881,0.009875,0.006875,-0.003
7882,0.009917,0.006792,-0.003125
7883,0.007333,0.006792,-0.000541
7884,0.007291,0.006667,-0.000624
7885,0.007375,0.00675,-0.000625
7886,0.007416,0.006791,-0.000625
7887,0.007458,0.00675,-0.000708
7888,0.007417,0.006875,-0.000542
7889,0.007375,0.006709,-0.000666
7890,0.007375,0.007583,0.000208
7891,0.00725,0.006958,-0.000292
7892,0.0075,0.007041,-0.000459
7893,0.007375,0.006833,-0.000542
7894,0.007334,0.006958,-0.000376
7895,0.008083,0.006709,-0.001374
7896,0.01,0.006917,-0.003083
7897,0.009875,0.006792,-0.003083
7898,0.010416,0.006875,-0.003541
7899,0.009542,0.006916,-0.002626
7900,0.007834,0.006791,-0.001043
7901,0.007833,0.006791,-0.001042
7902,0.007916,0.007,-0.000916
7903,0.010334,0.00675,-0.003584
7904,0.010375,0.00675,-0.003625
7905,0.010625,0.006833,-0.003792
7906,0.010166,0.006792,-0.003374
7907,0.010292,0.006959,-0.003333
7908,0.009583,0.006917,-0.002666
7909,0.007709,0.006667,-0.001042
7910,0.010292,0.006625,-0.003667
7911,0.010042,0.006791,-0.003251
7912,0.007834,0.006916,-0.000918
7913,0.007958,0.00675,-0.001208
7914,0.007833,0.006834,-0.000999
7915,0.007834,0.006875,-0.000959
7916,0.02675,0.006917,-0.019833
7917,0.01425,0.00675,-0.0075
7918,0.009042,0.00675,-0.002292
7919,0.008458,0.00675,-0.001708
7920,0.008334,0.00675,-0.001584
7921,0.010625,0.006708,-0.003917
7922,0.0105,0.006791,-0.003709
7923,0.010833,0.011417,0.000584
7924,0.009792,0.007542,-0.00225
7925,0.011584,0.006709,-0.004875
7926,0.016083,0.00675,-0.009333
7927,0.009,0.00675,-0.00225
7928,0.010834,0.006625,-0.004209
7929,0.02775,0.00675,-0.021
7930,0.011458,0.006792,-0.004666
7931,0.010792,0.00675,-0.004042
7932,0.009458,0.006875,-0.002583
7933,0.008125,0.006833,-0.001292
7934,0.008,0.006792,-0.001208
7935,0.007917,0.006792,-0.001125
7936,0.007916,0.006875,-0.001041
7937,0.007917,0.006875,-0.001042
7938,0.007959,0.00675,-0.001209
7939,0.007958,0.006708,-0.00125
7940,0.008375,0.006917,-0.001458
7941,0.010666,0.006834,-0.003832
7942,0.008209,0.006708,-0.001501
7943,0.008083,0.00675,-0.001333
7944,0.01,0.006833,-0.003167
7945,0.008375,0.006875,-0.0015
7946,0.00825,0.00675,-0.0015
7947,0.009167,0.006708,-0.002459
7948,0.007625,0.006708,-0.000917
7949,0.007667,0.00675,-0.000917
7950,0.007709,0.006792,-0.000917
7951,0.007666,0.00675,-0.000916
7952,0.007709,0.00675,-0.000959
7953,0.007625,0.006792,-0.000833
7954,0.007667,0.006834,-0.000833
7955,0.0075,0.006833,-0.000667
7956,0.007834,0.007,-0.000834
7957,0.007583,0.00675,-0.000833
7958,0.007584,0.00675,-0.000834
7959,0.007667,0.00675,-0.000917
7960,0.008084,0.00675,-0.001334
7961,0.010542,0.00675,-0.003792
7962,0.009792,0.006708,-0.003084
7963,0.007792,0.006791,-0.001001
7964,0.007958,0.00675,-0.001208
7965,0.007834,0.006708,-0.001126
7966,0.007916,0.006708,-0.001208
7967,0.007833,0.006709,-0.001124
7968,0.042584,0.006708,-0.035876
7969,0.008792,0.00675,-0.002042
7970,0.01025,0.00675,-0.0035
7971,0.010709,0.006667,-0.004042
7972,0.010834,0.006833,-0.004001
7973,0.009208,0.00675,-0.002458
7974,0.007959,0.006792,-0.001167
7975,0.00775,0.006792,-0.000958
7976,0.007917,0.00675,-0.001167
7977,0.007792,0.006875,-0.000917
7978,0.01025,0.006708,-0.003542
7979,0.026583,0.006709,-0.019874
7980,0.012417,0.006792,-0.005625
7981,0.010333,0.006792,-0.003541
7982,0.017541,0.00675,-0.010791
7983,0.007916,0.006708,-0.001208
7984,0.00775,0.006792,-0.000958
7985,0.007833,0.006792,-0.001041
7986,0.014708,0.006709,-0.007999
7987,0.00825,0.006792,-0.001458
7988,0.008083,0.007042,-0.001041
7989,0.007792,0.006708,-0.001084
7990,0.007834,0.006833,-0.001001
7991,0.009167,0.006666,-0.002501
7992,0.007792,0.006792,-0.001
7993,0.00775,0.00675,-0.001
7994,0.00775,0.006709,-0.001041
7995,0.00775,0.006792,-0.000958
7996,0.007709,0.00675,-0.000959
7997,0.00775,0.006709,-0.001041
7998,0.007709,0.006708,-0.001001
7999,0.007833,0.006833,-0.001
8000,0.00775,0.006584,-0.001166
8001,0.007875,0.006792,-0.001083
8002,0.007708,0.00675,-0.000958
8003,0.007625,0.00675,-0.000875
8004,0.007916,0.006917,-0.000999
8005,0.007916,0.006584,-0.001332
8006,0.00775,0.006792,-0.000958
8007,0.00775,0.006667,-0.001083
8008,0.014291,0.006709,-0.007582
8009,0.007833,0.006833,-0.001
8010,0.007834,0.00675,-0.001084
8011,0.00775,0.006792,-0.000958
8012,0.007709,0.006708,-0.001001
8013,0.007625,0.006791,-0.000834
8014,0.007709,0.006833,-0.000876
8015,0.016042,0.006709,-0.009333
8016,0.007875,0.006792,-0.001083
8017,0.007792,0.006833,-0.000959
8018,0.007792,0.007583,-0.000209
8019,0.007625,0.006875,-0.00075
8020,0.007917,0.007,-0.000917
8021,0.007667,0.006792,-0.000875
8022,0.007625,0.006834,-0.000791
8023,0.009416,0.006791,-0.002625
8024,0.00775,0.006833,-0.000917
8025,0.007667,0.006792,-0.000875
8026,0.007625,0.006709,-0.000916
8027,0.007875,0.00675,-0.001125
8028,0.007584,0.006791,-0.000793
8029,0.00775,0.00675,-0.001
8030,0.00775,0.006667,-0.001083
8031,0.007833,0.00675,-0.001083
8032,0.014834,0.006625,-0.008209
8033,0.007417,0.00675,-0.000667
8034,0.007458,0.006583,-0.000875
8035,0.007416,0.006666,-0.00075
8036,0.007583,0.006916,-0.000667
8037,0.007292,0.006625,-0.000667
8038,0.007459,0.006709,-0.00075
8039,0.007375,0.006625,-0.00075
8040,0.007666,0.00675,-0.000916
8041,0.00725,0.006708,-0.000542
8042,0.007167,0.006792,-0.000375
8043,0.007208,0.00675,-0.000458
8044,0.007166,0.00675,-0.000416
8045,0.007166,0.006792,-0.000374
8046,0.007166,0.006792,-0.000374
8047,0.007125,0.00675,-0.000375
8048,0.007208,0.006792,-0.000416
8049,0.007209,0.00675,-0.000459
8050,0.007209,0.006875,-0.000334
8051,0.007375,0.006833,-0.000542
8052,0.0075,0.006916,-0.000584
8053,0.007125,0.006791,-0.000334
8054,0.007083,0.006666,-0.000417
8055,0.007166,0.006666,-0.0005
8056,0.007125,0.006625,-0.0005
8057,0.007167,0.006708,-0.000459
8058,0.007209,0.006708,-0.000501
8059,0.00725,0.00675,-0.0005
8060,0.007208,0.006833,-0.000375
8061,0.007209,0.00675,-0.000459
8062,0.007125,0.006833,-0.000292
8063,0.007084,0.006709,-0.000375
8064,0.007208,0.006667,-0.000541
8065,0.00725,0.00675,-0.0005
8066,0.007209,0.006625,-0.000584
8067,0.007292,0.00675,-0.000542
8068,0.007458,0.006959,-0.000499
8069,0.007125,0.011959,0.004834
8070,0.007208,0.006875,-0.000333
8071,0.007208,0.006791,-0.000417
8072,0.008791,0.00675,-0.002041
8073,0.007416,0.006834,-0.000582
8074,0.007166,0.006625,-0.000541
8075,0.007166,0.006709,-0.000457
8076,0.00725,0.006667,-0.000583
8077,0.00725,0.006833,-0.000417
8078,0.007167,0.00675,-0.000417
8079,0.007209,0.006834,-0.000375
8080,0.00725,0.00675,-0.0005
8081,0.007125,0.006709,-0.000416
8082,0.007166,0.006792,-0.000374
8083,0.007166,0.00675,-0.000416
8084,0.007458,0.006875,-0.000583
8085,0.007209,0.006708,-0.000501
8086,0.007167,0.00675,-0.000417
8087,0.007292,0.006792,-0.0005
8088,0.007209,0.006667,-0.000542
8089,0.007333,0.006834,-0.000499
8090,0.007166,0.006667,-0.000499
8091,0.007208,0.00675,-0.000458
8092,0.007167,0.006834,-0.000333
8093,0.007292,0.006708,-0.000584
8094,0.007209,0.00675,-0.000459
8095,0.007208,0.006792,-0.000416
8096,0.007291,0.00675,-0.000541
8097,0.007166,0.00675,-0.000416
8098,0.007208,0.006917,-0.000291
8099,0.00725,0.006833,-0.000417
8100,0.007375,0.006958,-0.000417
8101,0.007333,0.006792,-0.000541
8102,0.007125,0.00675,-0.000375
8103,0.007375,0.006833,-0.000542
8104,0.00725,0.00675,-0.0005
8105,0.007208,0.007083,-0.000125
8106,0.007291,0.009125,0.001834
8107,0.00725,0.008916,0.001666
8108,0.007208,0.009541,0.002333
8109,0.007166,0.009209,0.002043
8110,0.007166,0.009209,0.002043
8111,0.00725,0.009917,0.002667
8112,0.007333,0.007375,4.2e-05
8113,0.00725,0.006958,-0.000292
8114,0.007125,0.00725,0.000125
8115,0.00725,0.006667,-0.000583
8116,0.007333,0.006875,-0.000458
8117,0.007167,0.00675,-0.000417
8118,0.007125,0.008125,0.001
8119,0.007083,0.008959,0.001876
8120,0.007166,0.009166,0.002
8121,0.007125,0.009459,0.002334
8122,0.007167,0.009333,0.002166
8123,0.007167,0.009459,0.002292
8124,0.007209,0.009333,0.002124
8125,0.007125,0.0845,0.077375
8126,0.007084,0.064042,0.056958
8127,0.007208,0.008292,0.001084
8128,0.007125,0.05,0.042875
8129,0.007167,0.008167,0.001
8130,0.007208,0.007917,0.000709
8131,0.00725,0.007625,0.000375
8132,0.0075,0.007833,0.000333
8133,0.007167,0.007667,0.0005
8134,0.007042,0.007458,0.000416
8135,0.007125,0.007375,0.00025
8136,0.00725,0.007542,0.000292
8137,0.007209,0.0075,0.000291
8138,0.007167,0.007542,0.000375
8139,0.007167,0.007542,0.000375
8140,0.007167,0.007708,0.000541
8141,0.007208,0.0075,0.000292
8142,0.007166,0.007375,0.000209
8143,0.007208,0.007583,0.000375
8144,0.007209,0.009334,0.002125
8145,0.007167,0.007792,0.000625
8146,0.007333,0.007583,0.00025
8147,0.00725,0.007709,0.000459
8148,0.007334,0.010959,0.003625
8149,0.007208,0.007708,0.0005
8150,0.007125,0.007583,0.000458
8151,0.00725,0.007542,0.000292
8152,0.007125,0.007417,0.000292
8153,0.00725,0.007458,0.000208
8154,0.00725,0.0075,0.00025
8155,0.007125,0.007458,0.000333
8156,0.007166,0.007375,0.000209
8157,0.007375,0.007292,-8.3e-05
8158,0.007292,0.0075,0.000208
8159,0.00725,0.007459,0.000209
8160,0.007292,0.007833,0.000541
8161,0.008,0.007667,-0.000333
8162,0.00975,0.010458,0.000708
8163,0.008834,0.010042,0.001208
8164,0.007542,0.01,0.002458
8165,0.007375,0.007542,0.000167
8166,0.007584,0.016792,0.009208
8167,0.010958,0.010208,-0.00075
8168,0.010042,0.009041,-0.001001
8169,0.009875,0.007541,-0.002334
8170,0.0105,0.007958,-0.002542
8171,0.010166,0.007167,-0.002999
8172,0.010083,0.007167,-0.002916
8173,0.010167,0.007208,-0.002959
8174,0.01025,0.007167,-0.003083
8175,0.01025,0.007084,-0.003166
8176,0.009958,0.007208,-0.00275
8177,0.010167,0.007166,-0.003001
8178,0.010083,0.007166,-0.002917
8179,0.009542,0.007208,-0.002334
8180,0.009125,0.007292,-0.001833
8181,0.007167,0.007083,-8.4e-05
8182,0.007167,0.007125,-4.2e-05
8183,0.007208,0.007083,-0.000125
8184,0.00725,0.007125,-0.000125
8185,0.007292,0.007166,-0.000126
8186,0.007209,0.007041,-0.000168
8187,0.007209,0.007125,-8.4e-05
8188,0.007334,0.00725,-8.4e-05
8189,0.007334,0.007208,-0.000126
8190,0.007167,0.007167,0.0
8191,0.00725,0.007209,-4.1e-05
8192,0.007167,0.007042,-0.000125
8193,0.007167,0.007083,-8.4e-05
8194,0.007167,0.007166,-1e-06
8195,0.007125,0.007083,-4.2e-05
8196,0.007458,0.007334,-0.000124
8197,0.007167,0.007083,-8.4e-05
8198,0.007167,0.007083,-8.4e-05
8199,0.007125,0.007083,-4.2e-05
8200,0.008042,0.007125,-0.000917
8201,0.007292,0.007125,-0.000167
8202,0.007167,0.007083,-8.4e-05
8203,0.007209,0.007166,-4.3e-05
8204,0.007125,0.007166,4.1e-05
8205,0.007167,0.007167,0.0
8206,0.007209,0.007209,-0.0
8207,0.007125,0.007208,8.3e-05
8208,0.007167,0.007083,-8.4e-05
8209,0.007167,0.007042,-0.000125
8210,0.007209,0.009292,0.002083
8211,0.007292,0.009625,0.002333
8212,0.007417,0.01,0.002583
8213,0.007292,0.009834,0.002542
8214,0.007167,0.009,0.001833
8215,0.007333,0.006959,-0.000374
8216,0.007125,0.007042,-8.3e-05
8217,0.007166,0.007,-0.000166
8218,0.00725,0.006958,-0.000292
8219,0.007208,0.007,-0.000208
8220,0.007291,0.006917,-0.000374
8221,0.007291,0.006917,-0.000374
8222,0.007208,0.006958,-0.00025
8223,0.007209,0.006875,-0.000334
8224,0.007208,0.006833,-0.000375
8225,0.007166,0.007041,-0.000125
8226,0.007166,0.006958,-0.000208
8227,0.007166,0.006834,-0.000332
8228,0.007375,0.007208,-0.000167
8229,0.007208,0.006875,-0.000333
8230,0.007208,0.007083,-0.000125
8231,0.007291,0.007041,-0.00025
8232,0.00725,0.006916,-0.000334
8233,0.007166,0.006916,-0.00025
8234,0.007208,0.006959,-0.000249
8235,0.007125,0.006958,-0.000167
8236,0.007166,0.006875,-0.000291
8237,0.007166,0.006917,-0.000249
8238,0.007208,0.006958,-0.00025
8239,0.007209,0.006958,-0.000251
8240,0.007292,0.006958,-0.000334
8241,0.007167,0.006917,-0.00025
8242,0.007125,0.00675,-0.000375
8243,0.007292,0.006875,-0.000417
8244,0.007417,0.007208,-0.000209
8245,0.007209,0.006959,-0.00025
8246,0.00725,0.006959,-0.000291
8247,0.007209,0.006875,-0.000334
8248,0.00725,0.006959,-0.000291
8249,0.007166,0.006958,-0.000208
8250,0.007125,0.006875,-0.00025
8251,0.007208,0.006917,-0.000291
8252,0.007167,0.007042,-0.000125
8253,0.007209,0.006875,-0.000334
8254,0.007208,0.006917,-0.000291
8255,0.00725,0.007042,-0.000208
8256,0.007167,0.006917,-0.00025
8257,0.007125,0.007,-0.000125
8258,0.007125,0.006917,-0.000208
8259,0.007166,0.007,-0.000166
8260,0.007416,0.00725,-0.000166
8261,0.00725,0.007,-0.00025
8262,0.007167,0.006917,-0.00025
8263,0.007333,0.006917,-0.000416
8264,0.007292,0.006875,-0.000417
8265,0.007167,0.006833,-0.000334
8266,0.007167,0.007,-0.000167
8267,0.007209,0.007,-0.000209
8268,0.007208,0.006958,-0.00025
8269,0.007208,0.006916,-0.000292
8270,0.007209,0.006916,-0.000293
8271,0.007167,0.007166,-1e-06
8272,0.007125,0.0085,0.001375
8273,0.007292,0.007167,-0.000125
8274,0.007167,0.007,-0.000167
8275,0.007375,0.006958,-0.000417
8276,0.007375,0.007208,-0.000167
8277,0.007208,0.006916,-0.000292
8278,0.007166,0.006958,-0.000208
8279,0.007083,0.006959,-0.000124
8280,0.00725,0.006917,-0.000333
8281,0.00725,0.006875,-0.000375
8282,0.007292,0.006959,-0.000333
8283,0.00725,0.006875,-0.000375
8284,0.007291,0.006875,-0.000416
8285,0.007166,0.006833,-0.000333
8286,0.007208,0.006917,-0.000291
8287,0.007209,0.006917,-0.000292
8288,0.007125,0.006917,-0.000208
8289,0.007125,0.007,-0.000125
8290,0.007166,0.006917,-0.000249
8291,0.00725,0.006917,-0.000333
8292,0.007417,0.007125,-0.000292
8293,0.00725,0.006875,-0.000375
8294,0.007208,0.006916,-0.000292
8295,0.007084,0.006916,-0.000168
8296,0.00725,0.006875,-0.000375
8297,0.012959,0.006916,-0.006043
8298,0.007375,0.006916,-0.000459
8299,0.007209,0.006958,-0.000251
8300,0.00725,0.006875,-0.000375
8301,0.00725,0.006959,-0.000291
8302,0.007208,0.016875,0.009667
8303,0.007125,0.010292,0.003167
8304,0.007084,0.008,0.000916
8305,0.007083,0.007083,0.0
8306,0.007083,0.007417,0.000334
8307,0.00725,0.007,-0.00025
8308,0.007458,0.007167,-0.000291
8309,0.007209,0.006875,-0.000334
8310,0.007167,0.006875,-0.000292
8311,0.00725,0.006958,-0.000292
8312,0.00725,0.006916,-0.000334
8313,0.007375,0.006958,-0.000417
8314,0.007208,0.006958,-0.00025
8315,0.007042,0.006959,-8.3e-05
8316,0.007291,0.007125,-0.000166
8317,0.007208,0.007,-0.000208
8318,0.00725,0.006875,-0.000375
8319,0.00725,0.006875,-0.000375
8320,0.007209,0.006916,-0.000293
8321,0.007125,0.006916,-0.000209
8322,0.00725,0.006833,-0.000417
8323,0.007292,0.006875,-0.000417
8324,0.007417,0.007167,-0.00025
8325,0.007208,0.006792,-0.000416
8326,0.007125,0.006875,-0.00025
8327,0.00725,0.006875,-0.000375
8328,0.009584,0.006917,-0.002667
8329,0.007417,0.006875,-0.000542
8330,0.007333,0.006875,-0.000458
8331,0.007333,0.006917,-0.000416
8332,0.007375,0.006959,-0.000416
8333,0.00725,0.006958,-0.000292
8334,0.007125,0.006917,-0.000208
8335,0.00725,0.006917,-0.000333
8336,0.00725,0.006917,-0.000333
8337,0.008333,0.006958,-0.001375
8338,0.007167,0.006958,-0.000209
8339,0.007167,0.007042,-0.000125
8340,0.007417,0.007084,-0.000333
8341,0.007208,0.006791,-0.000417
8342,0.007166,0.006833,-0.000333
8343,0.007208,0.006917,-0.000291
8344,0.007125,0.006833,-0.000292
8345,0.007083,0.006916,-0.000167
8346,0.007084,0.006875,-0.000209
8347,0.007167,0.006833,-0.000334
8348,0.00725,0.006959,-0.000291
8349,0.007166,0.006833,-0.000333
8350,0.007208,0.006958,-0.00025
8351,0.007125,0.006959,-0.000166
8352,0.008791,0.006875,-0.001916
8353,0.009459,0.006917,-0.002542
8354,0.008458,0.006875,-0.001583
8355,0.007459,0.006917,-0.000542
8356,0.0075,0.007209,-0.000291
8357,0.007334,0.007083,-0.000251
8358,0.007333,0.007,-0.000333
8359,0.007375,0.006959,-0.000416
8360,0.007667,0.006916,-0.000751
8361,0.007125,0.006875,-0.00025
8362,0.007042,0.006875,-0.000167
8363,0.007167,0.006917,-0.00025
8364,0.007125,0.007,-0.000125
8365,0.007125,0.007375,0.00025
8366,0.007125,0.009333,0.002208
8367,0.00725,0.009042,0.001792
8368,0.007167,0.007042,-0.000125
8369,0.007167,0.007125,-4.2e-05
8370,0.007167,0.007083,-8.4e-05
8371,0.007083,0.007209,0.000126
8372,0.007375,0.009333,0.001958
8373,0.007167,0.009625,0.002458
8374,0.007208,0.009625,0.002417
8375,0.00725,0.01,0.00275
8376,0.007209,0.00925,0.002041
8377,0.007167,0.009917,0.00275
8378,0.007125,0.009708,0.002583
8379,0.007167,0.00975,0.002583
8380,0.007167,0.009042,0.001875
8381,0.007209,0.009583,0.002374
8382,0.007208,0.0095,0.002292
8383,0.00725,0.009458,0.002208
8384,0.007125,0.010042,0.002917
8385,0.007208,0.00975,0.002542
8386,0.007167,0.009542,0.002375
8387,0.007209,0.009583,0.002374
8388,0.0075,0.010084,0.002584
8389,0.007167,0.01575,0.008583
8390,0.007125,0.007209,8.4e-05
8391,0.007167,0.0075,0.000333
8392,0.007125,0.006917,-0.000208
8393,0.007125,0.006959,-0.000166
8394,0.007125,0.006875,-0.00025
8395,0.007167,0.006875,-0.000292
8396,0.007167,0.007042,-0.000125
8397,0.007167,0.009292,0.002125
8398,0.014792,0.0105,-0.004292
8399,0.008792,0.010083,0.001291
8400,0.007167,0.025625,0.018458
8401,0.00725,0.010791,0.003541
8402,0.007167,0.009667,0.0025
8403,0.007125,0.009708,0.002583
8404,0.007375,0.010667,0.003292
8405,0.007208,0.007625,0.000417
8406,0.009708,0.007125,-0.002583
8407,0.009542,0.007083,-0.002459
8408,0.007541,0.008,0.000459
8409,0.007291,0.009875,0.002584
8410,0.007333,0.009542,0.002209
8411,0.007292,0.009708,0.002416
8412,0.007292,0.009208,0.001916
8413,0.007292,0.007042,-0.00025
8414,0.007375,0.007042,-0.000333
8415,0.007292,0.007125,-0.000167
8416,0.007375,0.046167,0.038792
8417,0.007458,0.008,0.000542
8418,0.007334,0.007625,0.000291
8419,0.007375,0.007375,-0.0
8420,0.0075,0.008791,0.001291
8421,0.007291,0.007417,0.000126
8422,0.007416,0.007542,0.000126
8423,0.007333,0.007458,0.000125
8424,0.007458,0.007333,-0.000125
8425,0.007417,0.009542,0.002125
8426,0.007458,0.00975,0.002292
8427,0.0075,0.009958,0.002458
8428,0.007375,0.0095,0.002125
8429,0.0075,0.009625,0.002125
8430,0.013709,0.00975,-0.003959
8431,0.007375,0.00975,0.002375
8432,0.007459,0.009875,0.002416
8433,0.007417,0.00975,0.002333
8434,0.007333,0.00975,0.002417
8435,0.007416,0.007083,-0.000333
8436,0.007583,0.007291,-0.000292
8437,0.007334,0.007041,-0.000293
8438,0.007375,0.007083,-0.000292
8439,0.007375,0.007166,-0.000209
8440,0.00725,0.007125,-0.000125
8441,0.007292,0.007,-0.000292
8442,0.007459,0.007125,-0.000334
8443,0.007417,0.007375,-4.2e-05
8444,0.007417,0.007,-0.000417
8445,0.007417,0.007,-0.000417
8446,0.007375,0.006917,-0.000458
8447,0.007334,0.006917,-0.000417
8448,0.007333,0.006917,-0.000416
8449,0.007375,0.006916,-0.000459
8450,0.007542,0.006917,-0.000625
8451,0.007416,0.006917,-0.000499
8452,0.007708,0.007125,-0.000583
8453,0.007792,0.006834,-0.000958
8454,0.008625,0.006958,-0.001667
8455,0.007375,0.006917,-0.000458
8456,0.007333,0.006959,-0.000374
8457,0.007291,0.006917,-0.000374
8458,0.007291,0.006917,-0.000374
8459,0.00725,0.006875,-0.000375
8460,0.007208,0.006917,-0.000291
